id,sourceKey,sourceOrder,sourceName,sourceTitle,level,word,displayWord,slug,homograph,sense,partOfSpeech,meaningTh,meaningThClean,pronunciationTh,pronunciationThClean,ipa,exampleEn,exampleTh,notes,status,createdAt,updatedAt
oxford-3000-american::region::n::A2,oxford-3000-american::region::n::A2,2163,oxford-3000-american,The Oxford 3000™ (American English),A2,region,region,region,,,n.,ภู ม ิ ภา ค,ภูมิภาค,ร ี ้ เจ อ ะ น,รี้เจอะน,,,,,draft,2026-07-08T07:49:27.749+00:00,2026-07-08T08:29:32.540+00:00
oxford-3000-american::regional::adj::B2,oxford-3000-american::regional::adj::B2,2164,oxford-3000-american,The Oxford 3000™ (American English),B2,regional,regional,regional,,,adj.,ใน ร ะ ด ั บ ภู ม ิ ภา ค,ในระดับภูมิภาค,ร ี ้ เจ อ ะ เห น อ ะ ล,รี้เจอะเหนอะล,,,,,draft,2026-07-08T07:49:27.752+00:00,2026-07-08T08:29:32.543+00:00
oxford-3000-american::register::v::B2,oxford-3000-american::register::v::B2,2165,oxford-3000-american,The Oxford 3000™ (American English),B2,register,register,register,,,v.,ล ง ท ะ เบ ี ย น,ลงทะเบียน,Lae จ ิ ส ี เถ ่ อ ร,Laeจิสีเถ่อร,,,,,draft,2026-07-08T07:49:27.755+00:00,2026-07-08T08:29:32.546+00:00
oxford-3000-american::register::n::B2,oxford-3000-american::register::n::B2,2165,oxford-3000-american,The Oxford 3000™ (American English),B2,register,register,register,,,n.,ล ง ท ะ เบ ี ย น,ลงทะเบียน,Lae จ ิ ส ี เถ ่ อ ร,Laeจิสีเถ่อร,,,,,draft,2026-07-08T07:49:27.758+00:00,2026-07-08T08:29:32.546+00:00
oxford-3000-american::regret::v::B2,oxford-3000-american::regret::v::B2,2166,oxford-3000-american,The Oxford 3000™ (American English),B2,regret,regret,regret,,,v.,เส ี ย ใจ,เสียใจ,เห ร อ ะ indy &,เหรอะindy&,,,,,draft,2026-07-08T07:49:27.761+00:00,2026-07-08T08:29:32.549+00:00
oxford-3000-american::regret::n::B2,oxford-3000-american::regret::n::B2,2166,oxford-3000-american,The Oxford 3000™ (American English),B2,regret,regret,regret,,,n.,เส ี ย ใจ,เสียใจ,เห ร อ ะ indy &,เหรอะindy&,,,,,draft,2026-07-08T07:49:27.764+00:00,2026-07-08T08:29:32.549+00:00
oxford-3000-american::regular::adj::A2,oxford-3000-american::regular::adj::A2,2167,oxford-3000-american,The Oxford 3000™ (American English),A2,regular,regular,regular,,,adj.,una,una,เร ้ ะ fi เห ย อ ะ เห ล ่ อ ร,เร้ะfiเหยอะเหล่อร,,,,,draft,2026-07-08T07:49:27.766+00:00,2026-07-08T08:29:32.552+00:00
oxford-3000-american::regularly::adv::B1,oxford-3000-american::regularly::adv::B1,2168,oxford-3000-american,The Oxford 3000™ (American English),B1,regularly,regularly,regularly,,,adv.,เป ็ น ป ร ะ จ ํ า,เป็นประจํา,เร ้ ะ fi เห ย อ ะ เห ล ่ อ ร ห ล ี ่,เร้ะfiเหยอะเหล่อรหลี่,,,,,draft,2026-07-08T07:49:27.769+00:00,2026-07-08T08:29:32.555+00:00
oxford-3000-american::regulation::n::B2,oxford-3000-american::regulation::n::B2,2169,oxford-3000-american,The Oxford 3000™ (American English),B2,regulation,regulation,regulation,,,n.,ร ะ เบ ี ย บ ข้ อ บ ั ง ค ั บ,ระเบียบข้อบังคับ,เร ะ Ai เห ย อ ะ La เฉ อ ะ น,เระAiเหยอะLaเฉอะน,,,,,draft,2026-07-08T07:49:27.772+00:00,2026-07-08T08:29:32.558+00:00
oxford-3000-american::reject::v::B1,oxford-3000-american::reject::v::B1,2170,oxford-3000-american,The Oxford 3000™ (American English),B1,reject,reject,reject,,,v.,ป ฏิ เส ธ,ปฏิเสธ,ร ี ้ เจ ะ ขี ถึ,รี้เจะขีถึ,,,,,draft,2026-07-08T07:49:27.775+00:00,2026-07-08T08:29:32.560+00:00
oxford-3000-american::relate::v::B1,oxford-3000-american::relate::v::B1,2171,oxford-3000-american,The Oxford 3000™ (American English),B1,relate,relate,relate,,,v.,เก ี ่ ย ว ข้ อ ง,เกี่ยวข้อง,ห ร ี ่ เล ้ ถึ,หรี่เล้ถึ,,,,,draft,2026-07-08T07:49:27.778+00:00,2026-07-08T08:29:32.563+00:00
oxford-3000-american::related::adj::B1,oxford-3000-american::related::adj::B1,2172,oxford-3000-american,The Oxford 3000™ (American English),B1,related,related,related,,,adj.,ท ี ่ เก ี ่ ย ว ข้ อ ง,ที่เกี่ยวข้อง,ห ร ี ่ aaa,หรี่aaa,,,,,draft,2026-07-08T07:49:27.781+00:00,2026-07-08T08:29:32.566+00:00
oxford-3000-american::relation::n::B1,oxford-3000-american::relation::n::B1,2173,oxford-3000-american,The Oxford 3000™ (American English),B1,relation,relation,relation,,,n.,ค ว า ม ส ั ม พ ั น ธ์,ความสัมพันธ์,ห ร ี ่ เล ้ เฉ อ ะ น,หรี่เล้เฉอะน,,,,,draft,2026-07-08T07:49:27.784+00:00,2026-07-08T08:29:32.569+00:00
oxford-3000-american::relationship::n::A2,oxford-3000-american::relationship::n::A2,2174,oxford-3000-american,The Oxford 3000™ (American English),A2,relationship,relationship,relationship,,,n.,ค ว า ม ส ั ม พ ั น ธ์,ความสัมพันธ์,ห ร ี ่ เล ้ เฉ อ ะ น ชิ ผี,หรี่เล้เฉอะนชิผี,,,,,draft,2026-07-08T07:49:27.787+00:00,2026-07-08T08:29:32.572+00:00
oxford-3000-american::relative::adj::B1,oxford-3000-american::relative::adj::B1,2175,oxford-3000-american,The Oxford 3000™ (American English),B1,relative,relative,relative,,,adj.,ญา ต ิ,ญาติ,เร ้ ะ เห ล อ ะ ถี ฝี,เร้ะเหลอะถีฝี,,,,,draft,2026-07-08T07:49:27.789+00:00,2026-07-08T08:29:32.575+00:00
oxford-3000-american::relative::n::B1,oxford-3000-american::relative::n::B1,2175,oxford-3000-american,The Oxford 3000™ (American English),B1,relative,relative,relative,,,n.,ญา ต ิ,ญาติ,เร ้ ะ เห ล อ ะ ถี ฝี,เร้ะเหลอะถีฝี,,,,,draft,2026-07-08T07:49:27.792+00:00,2026-07-08T08:29:32.575+00:00
oxford-3000-american::relatively::adv::B2,oxford-3000-american::relatively::adv::B2,2176,oxford-3000-american,The Oxford 3000™ (American English),B2,relatively,relatively,relatively,,,adv.,ค ่ อ น ข้ า ง,ค่อนข้าง,เร ้ ะ เห ล อ ะ ถิ ่ ฝี ห ล ี ่,เร้ะเหลอะถิ่ฝีหลี่,,,,,draft,2026-07-08T07:49:27.795+00:00,2026-07-08T08:29:32.578+00:00
oxford-3000-american::relax::v::A1,oxford-3000-american::relax::v::A1,2177,oxford-3000-american,The Oxford 3000™ (American English),A1,relax,relax,relax,,,v.,,,,,,,,,draft,2026-07-08T07:49:27.798+00:00,2026-07-08T07:49:27.798+00:00
oxford-3000-american::relaxed::adj::B1,oxford-3000-american::relaxed::adj::B1,2178,oxford-3000-american,The Oxford 3000™ (American English),B1,relaxed,relaxed,relaxed,,,adj.,ผ่ อ น ค ล า ย,ผ่อนคลาย,va แล ้ ขี ส ี ถึ,vaแล้ขีสีถึ,,,,,draft,2026-07-08T07:49:27.801+00:00,2026-07-08T08:29:32.582+00:00
oxford-3000-american::relaxing::adj::B1,oxford-3000-american::relaxing::adj::B1,2179,oxford-3000-american,The Oxford 3000™ (American English),B1,relaxing,relaxing,relaxing,,,adj.,ผ่ อ น ค ล า ย,ผ่อนคลาย,ห ร ื ่ แล ้ ขี ส ิ ่ ง,หรื่แล้ขีสิ่ง,,,,,draft,2026-07-08T07:49:27.804+00:00,2026-07-08T08:29:32.586+00:00
oxford-3000-american::release::v::B1,oxford-3000-american::release::v::B1,2180,oxford-3000-american,The Oxford 3000™ (American English),B1,release,release,release,,,v.,ป ล ่ อ ย,ปล่อย,waaa,waaa,,,,,draft,2026-07-08T07:49:27.807+00:00,2026-07-08T08:29:32.589+00:00
oxford-3000-american::release::n::B1,oxford-3000-american::release::n::B1,2180,oxford-3000-american,The Oxford 3000™ (American English),B1,release,release,release,,,n.,ป ล ่ อ ย,ปล่อย,waaa,waaa,,,,,draft,2026-07-08T07:49:27.810+00:00,2026-07-08T08:29:32.589+00:00
oxford-3000-american::relevant::adj::B2,oxford-3000-american::relevant::adj::B2,2181,oxford-3000-american,The Oxford 3000™ (American English),B2,relevant,relevant,relevant,,,adj.,ท ี ่ เก ี ่ ย ว ข้ อ ง,ที่เกี่ยวข้อง,เร ๊ ะ เห ล อ ะ เ ผ อ ะ น a,เร๊ะเหลอะเผอะนa,,,,,draft,2026-07-08T07:49:27.813+00:00,2026-07-08T08:29:32.597+00:00
oxford-3000-american::reliable::adj::B1,oxford-3000-american::reliable::adj::B1,2182,oxford-3000-american,The Oxford 3000™ (American English),B1,reliable,reliable,reliable,,,adj.,เช ื ่ อ ถื อ ได ้,เชื่อถือได้,ห ร ี ่ ล ้ า ย เอ อ ะ เบ อ ะ ล,หรี่ล้ายเออะเบอะล,,,,,draft,2026-07-08T07:49:27.816+00:00,2026-07-08T08:29:32.600+00:00
oxford-3000-american::relief::n::B2,oxford-3000-american::relief::n::B2,2183,oxford-3000-american,The Oxford 3000™ (American English),B2,relief,relief,relief,,,n.,ก า ร บ ร ร เท า,การบรรเทา,va afl,vaafl,,,,,draft,2026-07-08T07:49:27.818+00:00,2026-07-08T08:29:32.603+00:00
oxford-3000-american::religion::n::B1,oxford-3000-american::religion::n::B1,2184,oxford-3000-american,The Oxford 3000™ (American English),B1,religion,religion,religion,,,n.,ศา ส น า,ศาสนา,ห ร ี ่ ล ิ เจ อ ะ น,หรี่ลิเจอะน,,,,,draft,2026-07-08T07:49:27.821+00:00,2026-07-08T08:29:32.606+00:00
oxford-3000-american::religious::adj::B1,oxford-3000-american::religious::adj::B1,2185,oxford-3000-american,The Oxford 3000™ (American English),B1,religious,religious,religious,,,adj.,เค ร ่ ง ศา ส น า,เคร่งศาสนา,va ล ิ เจ อ ะ &,vaลิเจอะ&,,,,,draft,2026-07-08T07:49:27.824+00:00,2026-07-08T08:29:32.610+00:00
oxford-3000-american::rely::v::B2,oxford-3000-american::rely::v::B2,2186,oxford-3000-american,The Oxford 3000™ (American English),B2,rely,rely,rely,,,v.,พ ึ ่ ง พ า,พึ่งพา,v3 ล ้ า ย,v3ล้าย,,,,,draft,2026-07-08T07:49:27.827+00:00,2026-07-08T08:29:32.614+00:00
oxford-3000-american::remain::v::B1,oxford-3000-american::remain::v::B1,2187,oxford-3000-american,The Oxford 3000™ (American English),B1,remain,remain,remain,,,v.,ย ั ง ค ง,ยังคง,ห ร ี ่ เม ้ น,หรี่เม้น,,,,,draft,2026-07-08T07:49:27.830+00:00,2026-07-08T08:29:32.618+00:00
oxford-3000-american::remark::n::B2,oxford-3000-american::remark::n::B2,2188,oxford-3000-american,The Oxford 3000™ (American English),B2,remark,remark,remark,,,n.,ข้ อ ส ั ง เก ต,ข้อสังเกต,ห ร ี ม ้ า (ร ) ขึ,หรีม้า(ร)ขึ,,,,,draft,2026-07-08T07:49:27.838+00:00,2026-07-08T08:29:32.621+00:00
oxford-3000-american::remark::v::B2,oxford-3000-american::remark::v::B2,2188,oxford-3000-american,The Oxford 3000™ (American English),B2,remark,remark,remark,,,v.,ข้ อ ส ั ง เก ต,ข้อสังเกต,ห ร ี ม ้ า (ร ) ขึ,หรีม้า(ร)ขึ,,,,,draft,2026-07-08T07:49:27.840+00:00,2026-07-08T08:29:32.621+00:00
oxford-3000-american::remember::v::A1,oxford-3000-american::remember::v::A1,2189,oxford-3000-american,The Oxford 3000™ (American English),A1,remember,remember,remember,,,v.,,,,,,,,,draft,2026-07-08T07:49:27.844+00:00,2026-07-08T07:49:27.844+00:00
oxford-3000-american::remind::v::B1,oxford-3000-american::remind::v::B1,2190,oxford-3000-american,The Oxford 3000™ (American English),B1,remind,remind,remind,,,v.,เต ื อ น,เตือน,ห ร ี ่ ม ้ า ย น ด ี,หรี่ม้ายนดี,,,,,draft,2026-07-08T07:49:27.847+00:00,2026-07-08T08:29:32.625+00:00
oxford-3000-american::remote::adj::B1,oxford-3000-american::remote::adj::B1,2191,oxford-3000-american,The Oxford 3000™ (American English),B1,remote,remote,remote,,,adj.,ร ะ ย ะ ไก ล,ระยะไกล,ห ร ี ่ โม ้ ว ถึ,หรี่โม้วถึ,,,,,draft,2026-07-08T07:49:27.850+00:00,2026-07-08T08:29:32.628+00:00
oxford-3000-american::remove::v::A2,oxford-3000-american::remove::v::A2,2192,oxford-3000-american,The Oxford 3000™ (American English),A2,remove,remove,remove,,,v.,ล บ,ลบ,ห ร ี ่ ม ู ้ ฝี,หรี่มู้ฝี,,,,,draft,2026-07-08T07:49:27.854+00:00,2026-07-08T08:29:32.631+00:00
oxford-3000-american::rent::n::B1,oxford-3000-american::rent::n::B1,2193,oxford-3000-american,The Oxford 3000™ (American English),B1,rent,rent,rent,,,n.,เช ่ า,เช่า,เร ะ น ถึ,เระนถึ,,,,,draft,2026-07-08T07:49:27.856+00:00,2026-07-08T08:29:32.635+00:00
oxford-3000-american::rent::v::B1,oxford-3000-american::rent::v::B1,2193,oxford-3000-american,The Oxford 3000™ (American English),B1,rent,rent,rent,,,v.,เช ่ า,เช่า,เร ะ น ถึ,เระนถึ,,,,,draft,2026-07-08T07:49:27.859+00:00,2026-07-08T08:29:32.635+00:00
oxford-3000-american::repair::v::A2,oxford-3000-american::repair::v::A2,2194,oxford-3000-american,The Oxford 3000™ (American English),A2,repair,repair,repair,,,v.,ซ่ อ ม แซ ม,ซ่อมแซม,ห ร ี ่ แพ ้ (ร ),หรี่แพ้(ร),,,,,draft,2026-07-08T07:49:27.862+00:00,2026-07-08T08:29:32.640+00:00
oxford-3000-american::repair::n::B1,oxford-3000-american::repair::n::B1,2194,oxford-3000-american,The Oxford 3000™ (American English),B1,repair,repair,repair,,,n.,ซ่ อ ม แซ ม,ซ่อมแซม,ห ร ี ่ แพ ้ (ร ),หรี่แพ้(ร),,,,,draft,2026-07-08T07:49:27.865+00:00,2026-07-08T08:29:32.640+00:00
oxford-3000-american::repeat::v::A1,oxford-3000-american::repeat::v::A1,2195,oxford-3000-american,The Oxford 3000™ (American English),A1,repeat,repeat,repeat,,,v.,ท ํ า ซ้ า,ทําซ้า,via Wai,viaWai,,,,,draft,2026-07-08T07:49:27.868+00:00,2026-07-08T08:29:32.644+00:00
oxford-3000-american::repeat::n::B1,oxford-3000-american::repeat::n::B1,2195,oxford-3000-american,The Oxford 3000™ (American English),B1,repeat,repeat,repeat,,,n.,ท ํ า ซ้ า,ทําซ้า,via Wai,viaWai,,,,,draft,2026-07-08T07:49:27.870+00:00,2026-07-08T08:29:32.644+00:00
oxford-3000-american::repeated::adj::B1,oxford-3000-american::repeated::adj::B1,2196,oxford-3000-american,The Oxford 3000™ (American English),B1,repeated,repeated,repeated,,,adj.,ซ้ า แล ้ ว ซ้ า เล ่ า,ซ้าแล้วซ้าเล่า,va พ ี ้ ถิ ด ี,vaพี้ถิดี,,,,,draft,2026-07-08T07:49:27.873+00:00,2026-07-08T08:29:32.648+00:00
oxford-3000-american::replace::v::A2,oxford-3000-american::replace::v::A2,2197,oxford-3000-american,The Oxford 3000™ (American English),A2,replace,replace,replace,,,v.,แท น ท ี ่,แทนที่,ร ี เพ ล ้ ส ี,รีเพล้สี,,,,,draft,2026-07-08T07:49:27.877+00:00,2026-07-08T08:29:32.651+00:00
oxford-3000-american::reply::v::A2,oxford-3000-american::reply::v::A2,2198,oxford-3000-american,The Oxford 3000™ (American English),A2,reply,reply,reply,,,v.,ต อ บ,ตอบ,wa Wane,waWane,,,,,draft,2026-07-08T07:49:27.880+00:00,2026-07-08T08:29:32.655+00:00
oxford-3000-american::reply::n::A2,oxford-3000-american::reply::n::A2,2198,oxford-3000-american,The Oxford 3000™ (American English),A2,reply,reply,reply,,,n.,ต อ บ,ตอบ,wa Wane,waWane,,,,,draft,2026-07-08T07:49:27.883+00:00,2026-07-08T08:29:32.655+00:00
oxford-3000-american::report::n::A1,oxford-3000-american::report::n::A1,2199,oxford-3000-american,The Oxford 3000™ (American English),A1,report,report,report,,,n.,ร า ย ง า น,รายงาน,ห ร ี ่ IW (ร ) ถึ,หรี่IW(ร)ถึ,,,,,draft,2026-07-08T07:49:27.887+00:00,2026-07-08T08:29:32.658+00:00
oxford-3000-american::report::v::A2,oxford-3000-american::report::v::A2,2199,oxford-3000-american,The Oxford 3000™ (American English),A2,report,report,report,,,v.,ร า ย ง า น,รายงาน,ห ร ี ่ IW (ร ) ถึ,หรี่IW(ร)ถึ,,,,,draft,2026-07-08T07:49:27.889+00:00,2026-07-08T08:29:32.658+00:00
oxford-3000-american::reporter::n::A2,oxford-3000-american::reporter::n::A2,2200,oxford-3000-american,The Oxford 3000™ (American English),A2,reporter,reporter,reporter,,,n.,ผู ้ ส ื ่ อ ข่ า ว,ผู้สื่อข่าว,ห ร ี ่ โพ ้ (ร ) เถ ่ อ ร,หรี่โพ้(ร)เถ่อร,,,,,draft,2026-07-08T07:49:27.892+00:00,2026-07-08T08:29:32.662+00:00
oxford-3000-american::represent::v::B1,oxford-3000-american::represent::v::B1,2201,oxford-3000-american,The Oxford 3000™ (American English),B1,represent,represent,represent,,,v.,unu,unu,เร ะ ผ ร ี ่ เซ ้ ะ น ถึ,เระผรี่เซ้ะนถึ,,,,,draft,2026-07-08T07:49:27.895+00:00,2026-07-08T08:29:32.665+00:00
oxford-3000-american::representative::n::B2,oxford-3000-american::representative::n::B2,2202,oxford-3000-american,The Oxford 3000™ (American English),B2,representative,representative,representative,,,n.,ต ั ว แท น,ตัวแทน,เร ะ เ ผ ร อ ะ เซ ้ ะ น เถ อ ะ ถิ ฝี,เระเผรอะเซ้ะนเถอะถิฝี,,,,,draft,2026-07-08T07:49:27.898+00:00,2026-07-08T08:29:32.667+00:00
